NU_INSCRICAO;TP_SEXO;SG_UF_ESC;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
2,10052E+11;F;GO;G;E;E;F;4;H;A;C;C;B;A;B;B;B;A;B;A;B;C;B;A;E;B;B;B
2,10051E+11;M;GO;E;F;F;D;2;D;A;B;C;A;A;B;B;B;B;A;A;A;B;A;A;C;A;B;B
2,10054E+11;M;GO;G;G;B;B;2;C;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;A;A;A;B
2,10052E+11;F;GO;E;F;B;D;2;I;A;C;D;B;A;B;A;B;A;B;A;B;B;A;A;C;A;B;B
2,10052E+11;M;GO;F;F;E;E;4;Q;D;E;E;C;A;C;C;C;A;B;B;B;E;B;B;E;B;D;B
2,10053E+11;M;GO;E;F;C;B;4;F;A;C;C;B;B;B;B;B;A;B;A;B;B;A;A;E;A;C;B
2,10052E+11;M;GO;E;E;C;B;4;D;A;C;D;A;B;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,10054E+11;M;GO;E;E;D;D;4;G;A;B;D;B;A;B;A;B;A;A;A;A;B;A;B;E;A;A;B
2,10051E+11;F;GO;D;F;C;B;5;D;A;C;E;C;A;B;A;B;A;B;A;A;D;A;B;E;A;C;B
2,10054E+11;F;GO;C;C;B;B;3;B;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;C;A;A;A
2,10051E+11;F;GO;D;G;D;D;4;M;B;C;C;C;A;B;B;B;A;B;A;A;B;A;B;E;A;B;B
2,10051E+11;F;GO;D;E;B;B;4;C;A;C;C;B;A;B;B;A;A;A;A;A;B;A;A;C;A;A;A
2,10051E+11;F;GO;C;B;C;B;4;C;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;B;B;B
2,10054E+11;F;GO;B;C;A;B;3;B;A;C;C;A;B;B;B;B;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;M;GO;E;E;B;B;4;D;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;B;B;B;B
2,10054E+11;F;GO;H;C;B;F;4;B;A;B;C;A;A;B;B;A;A;A;B;A;B;A;A;D;A;A;B
2,10052E+11;F;GO;E;C;D;D;4;G;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;E;A;A;B
2,10051E+11;F;GO;H;D;F;D;2;F;A;B;C;A;A;B;B;A;A;A;A;B;C;A;A;C;A;B;B
2,10054E+11;F;GO;D;E;B;B;3;C;A;C;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;A;A
2,10053E+11;M;GO;C;C;B;B;4;C;A;C;D;A;A;B;B;A;A;A;A;A;B;A;A;C;A;A;A
2,10052E+11;F;GO;B;E;B;B;4;B;A;B;C;A;A;B;B;A;A;A;A;A;A;B;A;D;A;A;A
2,10052E+11;M;GO;E;D;D;B;3;B;A;C;D;B;B;B;B;B;A;B;A;B;D;B;B;E;B;B;B
2,10052E+11;M;GO;D;E;B;B;3;B;A;C;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
2,10052E+11;M;GO;B;B;A;B;3;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;M;GO;E;E;D;B;4;F;A;B;D;B;A;B;B;B;B;B;A;A;B;A;A;E;A;A;B
2,10054E+11;F;GO;G;F;E;E;6;Q;B;C;D;C;B;B;B;B;B;C;A;B;C;A;B;E;B;C;B
2,10052E+11;F;GO;F;G;B;E;3;D;B;E;D;E;A;B;B;B;A;B;B;B;B;B;B;D;B;D;B
2,10053E+11;F;GO;E;F;E;D;5;F;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;B;A;B;B
2,10051E+11;M;GO;D;C;B;B;4;H;B;B;C;B;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
2,10052E+11;M;GO;F;F;D;D;3;E;A;D;D;B;A;B;A;B;A;B;A;B;C;B;B;D;A;B;B
2,10054E+11;F;GO;E;E;C;C;5;B;A;B;D;A;B;B;B;B;A;B;A;A;B;A;A;C;A;A;B
2,10054E+11;M;GO;F;D;D;B;4;I;A;B;D;B;B;B;B;B;A;A;A;A;B;A;A;E;B;B;B
2,10052E+11;F;GO;C;D;A;A;3;C;A;B;C;B;A;A;C;A;A;A;A;A;B;A;A;C;A;B;B
2,10053E+11;F;GO;D;D;D;B;4;G;A;C;C;C;A;B;B;B;A;B;A;B;C;B;B;D;B;B;B
2,10052E+11;M;GO;E;E;B;A;4;H;A;C;D;C;A;B;A;B;A;A;A;B;C;B;A;D;A;B;B
2,10054E+11;F;GO;E;E;D;B;6;H;A;B;D;C;A;C;B;B;B;B;B;A;C;B;B;E;A;B;B
2,10052E+11;F;GO;C;F;C;B;4;E;A;B;D;A;A;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10051E+11;F;GO;C;G;C;D;2;C;A;B;C;B;A;B;B;B;A;B;A;B;B;A;B;C;B;B;B
2,10053E+11;F;GO;E;F;B;D;3;O;A;D;D;B;A;B;B;B;B;B;A;B;D;A;B;D;A;B;B
2,10054E+11;F;GO;F;G;D;D;4;K;A;D;D;B;B;C;C;B;A;B;A;B;C;B;A;E;B;C;B
2,10052E+11;M;GO;E;G;B;D;3;C;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;D;A;A;B
2,10052E+11;M;GO;E;F;F;D;2;D;A;B;D;B;A;B;B;B;A;B;A;B;B;B;B;C;A;C;B
2,10053E+11;M;GO;H;E;C;B;2;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;B;A;A;B
2,10052E+11;M;GO;H;E;A;D;4;D;A;C;D;B;A;B;B;B;A;B;A;A;A;A;A;E;A;A;B
2,10053E+11;F;GO;F;E;D;B;4;E;A;C;D;C;B;C;C;C;C;B;B;B;C;B;B;E;B;C;B
2,10054E+11;F;GO;E;E;C;C;2;E;A;C;C;B;A;B;B;B;B;B;A;B;B;A;A;C;A;B;B
2,10053E+11;M;GO;E;E;D;D;4;D;A;C;C;B;A;B;B;B;A;B;A;B;B;A;A;D;A;B;B
2,10052E+11;F;GO;B;E;B;B;4;B;A;B;C;B;A;B;A;B;A;A;A;A;B;B;A;D;A;A;B
2,10053E+11;F;GO;A;C;A;B;4;F;A;C;D;B;B;B;A;B;A;A;A;A;C;A;B;C;A;A;B
2,10052E+11;F;GO;C;E;B;B;5;B;A;B;C;A;B;B;A;B;B;A;A;A;A;A;A;D;A;A;B
2,10054E+11;F;GO;B;D;B;B;4;C;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A
2,10052E+11;F;GO;E;E;C;B;4;D;A;C;D;B;C;B;B;B;A;B;A;B;C;B;A;E;B;B;B
2,10053E+11;F;GO;G;E;E;B;4;Q;A;D;D;C;A;C;B;B;A;B;A;B;D;A;B;E;B;B;B
2,10054E+11;M;GO;B;F;B;B;2;D;A;B;C;A;A;B;B;B;A;A;A;B;B;A;A;C;A;C;B
2,10052E+11;M;GO;G;F;E;C;9;Q;C;E;E;C;A;D;C;B;A;B;B;B;C;B;B;E;B;E;B
2,10053E+11;M;GO;B;D;A;F;3;I;A;C;C;B;A;C;A;B;B;B;A;A;B;A;A;D;A;B;B
2,10051E+11;M;GO;E;E;C;D;4;K;A;B;C;B;B;C;B;C;B;B;A;B;B;B;B;E;A;A;B
2,10052E+11;M;GO;F;G;D;D;1;B;A;B;C;A;B;B;A;B;B;B;A;A;B;A;A;B;A;A;B
2,10054E+11;F;GO;D;D;B;B;5;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10052E+11;M;GO;E;E;D;B;5;B;A;B;C;B;A;B;B;B;A;A;A;B;B;B;A;D;A;C;B
2,10051E+11;M;GO;G;G;D;D;4;O;D;D;D;C;A;B;B;B;A;B;A;B;D;A;A;E;A;C;B
2,10054E+11;F;GO;D;D;B;B;4;B;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10054E+11;F;GO;H;D;F;B;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10052E+11;F;GO;H;D;C;B;2;D;A;C;C;B;A;B;B;B;A;B;A;A;B;A;B;C;A;B;B
2,10054E+11;M;GO;G;G;E;E;4;P;D;E;D;D;A;C;B;B;A;B;A;B;D;B;B;E;B;D;B
2,10053E+11;F;GO;E;D;F;F;3;C;A;D;E;B;A;B;A;B;A;B;A;A;C;B;B;E;A;B;B
2,10053E+11;M;GO;F;F;E;E;3;L;C;E;D;C;A;B;B;B;A;B;B;B;C;A;A;D;A;D;B
2,10052E+11;F;GO;E;E;F;B;3;C;A;B;C;A;B;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,10051E+11;M;GO;F;F;C;B;5;G;A;D;C;C;A;C;A;B;A;B;A;B;E;A;A;E;A;C;B
2,10052E+11;M;GO;G;D;D;B;2;J;A;C;D;B;A;B;B;A;A;A;A;A;C;A;B;C;A;A;B
2,10054E+11;F;GO;H;E;B;B;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10054E+11;F;GO;F;G;B;D;4;H;B;B;C;B;C;C;A;B;A;B;A;B;B;B;A;E;B;B;B
2,10054E+11;F;GO;B;B;B;B;5;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10053E+11;F;GO;C;C;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;F;GO;F;G;A;E;4;K;C;D;D;C;A;B;B;B;A;B;B;B;E;B;B;E;A;C;B
2,10054E+11;M;GO;D;E;C;B;4;C;A;B;C;A;B;B;B;A;A;B;A;A;B;A;A;C;A;B;B
2,10053E+11;M;GO;D;D;C;B;4;D;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
2,10052E+11;M;GO;D;D;C;B;4;D;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
2,10052E+11;M;GO;F;F;D;D;4;G;A;C;D;B;A;B;A;B;A;A;A;A;B;A;A;D;A;B;B
2,10054E+11;M;GO;C;D;C;C;6;C;A;B;C;A;A;B;A;B;B;A;A;A;A;A;A;C;A;B;B
2,10054E+11;F;GO;D;E;C;B;4;D;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,10052E+11;M;GO;D;E;B;B;4;D;A;C;D;B;B;B;A;B;A;B;A;A;B;A;A;E;A;B;B
2,10052E+11;M;GO;D;E;F;C;3;C;A;C;D;B;B;B;B;B;A;B;A;A;B;B;A;A;A;A;B
2,10054E+11;F;GO;G;F;E;D;3;J;A;E;D;C;A;B;B;B;B;B;B;B;D;B;A;D;A;C;B
2,10054E+11;F;GO;C;C;A;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10053E+11;F;GO;H;H;C;B;5;C;A;B;D;B;A;B;A;A;A;B;A;A;B;A;A;D;A;B;B
2,10054E+11;M;GO;F;G;E;E;3;L;B;D;D;B;A;B;A;B;A;A;A;B;C;A;B;D;A;C;B
2,10052E+11;F;GO;B;C;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;F;GO;G;F;E;D;4;O;B;D;D;C;A;B;B;B;A;B;A;B;C;A;B;E;B;C;B
2,10054E+11;F;GO;A;D;A;B;3;D;A;C;C;A;A;B;A;B;A;B;B;A;B;A;A;D;A;B;B
2,10054E+11;F;GO;E;F;B;B;2;E;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;B;B;B
2,10053E+11;F;GO;B;B;A;B;2;A;A;C;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10054E+11;M;GO;G;G;D;D;4;F;A;D;D;C;A;B;B;B;B;A;A;A;B;A;A;E;B;E;B
2,10051E+11;F;GO;C;C;B;C;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10052E+11;M;GO;F;G;D;E;3;G;A;D;D;B;A;B;B;B;A;B;A;B;B;A;A;D;A;C;B
2,10051E+11;M;GO;F;F;E;D;4;I;A;C;D;C;A;B;B;B;A;B;A;A;B;A;B;D;B;C;B
2,10052E+11;M;GO;H;C;F;B;5;B;A;B;D;A;A;B;B;B;A;B;A;A;B;A;A;C;A;A;B
2,10053E+11;M;GO;D;F;F;D;4;I;A;C;D;B;B;B;B;B;B;B;A;B;B;B;A;E;B;D;B
2,10054E+11;M;GO;G;F;E;E;6;Q;B;E;E;C;A;B;B;B;B;B;B;B;D;A;B;E;B;E;B
2,10054E+11;M;GO;D;D;B;B;4;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,10052E+11;F;GO;F;F;B;B;4;H;A;B;C;C;B;B;A;B;A;B;A;A;B;A;A;E;A;C;B
2,10051E+11;F;GO;E;D;D;B;4;E;A;C;C;B;A;B;B;B;A;B;A;A;C;A;A;C;A;B;B
2,10051E+11;F;GO;E;G;B;D;3;G;B;C;D;B;A;B;B;B;A;B;A;A;C;A;A;D;A;C;B
2,10054E+11;M;GO;A;A;A;B;5;C;A;B;D;C;A;B;A;B;B;B;A;A;B;A;A;D;A;B;B
2,10052E+11;F;GO;D;F;A;B;2;C;B;C;D;B;A;B;B;B;A;B;A;B;B;A;A;C;A;B;B
2,10053E+11;M;GO;B;C;B;B;3;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10052E+11;F;GO;H;H;F;F;2;C;A;B;B;B;B;B;A;A;A;A;A;A;B;A;A;B;A;B;B
2,10054E+11;F;GO;H;C;F;B;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10051E+11;F;GO;B;C;A;A;3;C;A;C;C;B;A;B;C;B;A;A;A;A;B;A;A;D;A;A;B
2,10054E+11;F;GO;G;C;F;B;3;B;A;B;C;A;B;B;B;B;A;B;A;A;A;A;A;B;A;B;B
2,10052E+11;F;GO;G;E;D;F;4;K;A;C;D;B;A;B;B;B;A;B;A;B;B;A;A;E;B;C;B
2,10053E+11;F;GO;E;G;C;D;3;D;A;C;C;B;B;B;B;B;A;A;A;A;C;A;B;D;A;B;B
2,10052E+11;F;GO;E;E;D;B;4;D;A;B;C;B;A;B;B;B;A;A;A;A;B;A;B;D;B;B;B
2,10052E+11;M;GO;E;E;B;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
2,10052E+11;M;GO;E;C;B;B;3;E;D;B;C;A;A;B;B;B;B;B;A;A;B;A;A;D;A;A;B
2,10054E+11;M;GO;H;H;F;D;4;G;B;E;E;C;B;B;B;B;A;A;A;B;E;B;A;E;A;B;B
2,10051E+11;M;GO;C;C;B;B;4;J;A;E;E;C;A;B;B;B;B;B;A;B;B;A;B;E;A;E;B
2,10051E+11;F;GO;G;G;E;E;4;P;B;E;E;C;A;B;B;B;B;B;B;B;D;A;B;E;B;E;B
2,10054E+11;M;GO;A;H;A;B;5;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;F;GO;G;E;D;B;4;J;A;D;D;B;A;C;C;B;A;B;A;A;C;B;B;E;B;B;B
2,10053E+11;F;GO;D;E;C;B;4;E;A;B;D;B;A;B;A;B;A;B;A;A;C;A;B;D;A;B;B
2,10054E+11;F;GO;E;G;D;D;3;I;A;C;D;B;A;B;B;B;A;B;A;A;B;B;A;D;A;B;B
2,10053E+11;M;GO;G;G;B;B;4;F;A;B;D;B;A;B;B;B;A;B;A;B;C;A;A;D;A;B;B
2,10053E+11;F;GO;E;D;B;B;2;A;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10051E+11;F;GO;G;G;D;D;2;K;A;C;D;B;A;B;B;B;A;B;A;A;C;B;B;C;A;B;B
2,10053E+11;F;GO;G;E;D;F;4;K;A;C;D;B;A;B;B;B;A;B;A;B;B;A;A;E;B;C;B
2,10054E+11;M;GO;E;F;D;F;4;E;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,10053E+11;M;GO;E;E;F;F;5;C;A;B;D;B;A;B;B;B;A;A;A;A;B;A;B;E;A;B;B
2,10054E+11;M;GO;B;H;A;B;3;B;A;B;C;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10054E+11;F;GO;D;G;A;D;2;L;A;C;C;B;A;B;B;B;A;B;A;B;B;B;B;C;A;E;B
2,10054E+11;F;GO;D;G;A;D;2;D;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B
2,10054E+11;F;GO;D;G;D;D;4;H;A;C;D;C;B;B;B;B;B;A;A;B;B;B;A;D;B;C;B
2,10051E+11;M;GO;B;B;A;B;7;G;A;C;E;B;D;C;A;B;B;B;A;A;D;A;A;E;A;A;B
2,10053E+11;F;GO;F;G;B;E;4;K;A;D;E;B;A;B;B;B;A;B;A;B;C;A;A;E;B;C;B
2,10051E+11;F;GO;E;E;C;C;5;D;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10054E+11;F;GO;D;G;B;D;4;K;B;C;D;C;A;B;B;B;B;B;A;A;C;B;A;E;A;C;B
2,10053E+11;F;GO;E;G;F;D;4;G;A;C;D;B;C;B;B;B;A;A;A;A;C;B;A;E;A;B;B
2,10054E+11;M;GO;E;E;C;D;3;C;A;C;D;A;A;B;B;A;B;B;A;B;C;A;A;D;A;C;B
2,10053E+11;F;GO;D;F;A;B;2;C;A;B;C;B;A;B;B;B;A;B;A;A;C;A;A;C;A;B;B
2,10052E+11;M;GO;D;D;D;B;4;C;B;C;D;B;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10054E+11;F;GO;E;C;B;B;2;B;A;B;D;B;B;B;B;B;A;B;A;A;B;A;A;C;A;A;B
2,10052E+11;M;GO;E;E;B;B;4;D;A;B;C;B;B;B;B;B;B;B;A;B;B;A;A;E;A;B;A
2,10052E+11;M;GO;F;E;D;D;4;Q;B;D;D;C;A;B;B;B;A;B;A;B;D;A;A;E;A;D;B
2,10053E+11;F;GO;F;G;E;E;4;M;A;D;E;C;A;B;B;B;A;B;A;B;E;B;A;E;B;B;B
2,10054E+11;F;GO;B;D;F;F;7;B;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10053E+11;M;GO;B;H;B;B;3;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
2,10052E+11;F;GO;G;F;E;D;4;K;B;E;D;B;A;B;C;B;A;B;A;B;C;A;B;E;A;E;B
2,10051E+11;M;GO;B;B;A;A;5;A;A;B;C;B;A;B;B;B;A;A;A;A;A;A;A;B;A;A;B
2,10052E+11;M;GO;A;C;A;A;4;B;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;E;A;A;B
2,10053E+11;F;GO;B;A;A;A;3;B;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10052E+11;F;GO;H;G;F;D;4;Q;B;E;E;B;A;B;B;B;A;A;A;B;E;A;B;E;A;C;B
2,10052E+11;M;GO;H;B;F;F;7;B;A;B;E;A;A;B;A;A;A;B;A;A;B;B;A;C;A;A;B
2,10051E+11;F;GO;F;E;F;F;3;D;B;B;C;B;A;B;B;B;B;A;A;A;B;A;A;C;A;A;B
2,10053E+11;F;GO;E;F;B;D;4;F;B;C;D;B;A;B;C;B;A;C;B;B;D;B;B;E;A;E;B
2,10054E+11;M;GO;E;E;C;F;5;F;A;C;E;B;B;B;B;B;A;A;A;A;B;A;B;D;A;A;B
2,10053E+11;M;GO;E;E;B;B;4;D;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;E;A;A;B
2,10051E+11;M;GO;E;F;D;D;3;C;A;C;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10052E+11;M;GO;E;E;B;D;3;D;A;C;D;B;B;B;A;B;A;B;B;A;B;B;B;A;A;B;B
2,10053E+11;M;GO;E;E;E;F;2;D;A;C;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
2,10051E+11;M;GO;C;C;C;D;3;H;A;B;C;B;C;B;B;B;A;B;A;B;B;A;A;D;A;B;B
2,10053E+11;F;GO;E;G;C;E;3;F;A;B;D;C;A;B;B;B;A;B;A;A;C;B;B;D;A;B;B
2,10054E+11;M;GO;E;E;D;D;5;E;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;B;B
2,10054E+11;F;GO;H;B;A;B;3;B;A;B;A;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;M;GO;G;G;D;D;4;H;D;D;D;D;A;C;A;C;A;B;A;B;C;A;B;E;A;D;B
2,10052E+11;F;GO;C;E;A;A;5;F;A;C;D;B;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B
2,10053E+11;F;GO;F;G;D;E;4;N;B;D;E;B;A;B;B;B;A;B;A;A;C;A;A;E;A;D;B
2,10053E+11;F;GO;G;G;E;D;5;F;A;D;D;A;A;B;B;B;A;B;A;A;B;A;B;D;A;B;B
2,10054E+11;M;GO;F;E;B;B;3;I;A;C;D;B;A;B;A;B;A;B;A;B;B;A;A;D;A;A;B
2,10052E+11;M;GO;H;H;E;F;3;Q;D;E;E;C;A;D;B;D;B;B;B;B;A;A;A;B;A;B;B
2,10052E+11;F;GO;E;E;F;F;6;F;A;C;E;C;C;C;B;B;A;B;A;A;B;B;B;B;A;B;B
2,10051E+11;M;GO;D;C;C;B;3;E;A;C;D;B;A;B;B;B;B;B;A;A;B;A;A;D;A;B;B
2,10054E+11;M;GO;F;E;D;C;5;N;A;C;D;C;B;B;B;B;A;B;A;B;D;A;B;E;A;B;B
2,10051E+11;M;GO;A;H;F;F;4;D;A;C;D;C;A;B;B;B;A;B;A;A;B;A;A;B;A;B;B
2,10053E+11;M;GO;E;F;D;F;3;D;A;C;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;B;B
2,10052E+11;F;GO;D;G;D;E;3;M;A;D;D;C;A;C;A;B;A;B;A;B;E;B;B;E;A;B;B
2,10052E+11;M;GO;E;E;C;F;3;D;A;C;D;B;A;B;B;B;A;B;A;B;D;B;A;D;B;B;B
2,10052E+11;F;GO;D;F;D;D;3;D;A;C;C;B;A;B;A;B;A;B;A;A;C;A;A;D;A;B;B
2,10053E+11;M;GO;E;E;B;B;4;C;A;C;C;B;A;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10052E+11;M;GO;D;E;C;D;6;F;A;B;C;A;B;B;B;B;A;B;B;A;C;A;B;E;A;A;B
2,10054E+11;F;GO;G;C;D;B;3;A;A;B;C;B;B;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,10054E+11;F;GO;H;A;A;B;2;B;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10054E+11;M;GO;C;C;C;F;4;D;A;B;C;B;B;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,10052E+11;F;GO;F;E;D;D;2;J;A;C;D;A;B;B;A;B;A;B;A;B;B;A;A;B;A;B;B
2,10052E+11;M;GO;E;D;F;F;5;B;A;C;C;B;A;B;B;B;A;B;A;A;C;A;A;E;A;A;B
2,10054E+11;F;GO;G;E;D;D;3;O;A;E;E;B;B;B;B;B;A;B;B;B;C;B;A;D;A;C;B
2,10053E+11;M;GO;D;C;A;B;5;C;B;B;D;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10053E+11;F;GO;C;E;A;A;5;F;A;C;D;B;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B
2,10051E+11;F;GO;E;E;C;D;4;K;A;C;D;B;C;B;B;B;A;B;A;A;B;A;A;E;B;B;B
2,10054E+11;F;GO;D;E;C;D;3;E;A;C;E;A;B;B;B;B;A;B;A;A;B;B;A;D;A;B;B
2,10052E+11;M;GO;G;E;D;B;4;I;A;B;C;B;B;B;A;B;A;A;A;A;A;A;A;B;A;A;B
2,10053E+11;M;GO;G;G;D;E;3;H;D;C;C;A;A;B;B;B;A;A;A;B;B;A;A;D;B;D;B
2,10051E+11;M;GO;B;C;A;B;2;D;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
2,10051E+11;M;GO;B;H;B;A;3;B;A;B;C;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;F;GO;A;B;F;B;3;D;A;C;D;B;B;B;B;A;A;A;A;A;B;A;B;B;A;A;B
2,10054E+11;F;GO;E;F;B;D;4;D;A;C;D;B;B;B;B;B;A;B;A;A;C;A;A;E;A;C;B
2,10053E+11;F;GO;E;F;E;E;5;J;D;E;D;D;A;D;C;B;B;B;A;B;E;B;A;E;A;E;B
2,10052E+11;F;GO;E;E;D;D;4;C;A;B;C;B;A;C;B;B;A;B;A;B;B;A;A;E;A;A;B
2,10051E+11;F;GO;E;D;B;B;7;B;A;B;D;A;A;A;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10053E+11;M;GO;H;F;F;D;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10053E+11;F;GO;H;B;B;B;5;D;A;B;D;B;A;B;A;A;A;A;A;A;B;B;A;D;A;A;B
2,10054E+11;M;GO;G;D;E;F;4;O;A;E;D;B;A;B;B;B;A;C;A;B;C;B;B;E;B;C;B
2,10052E+11;F;GO;H;D;F;B;2;D;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10053E+11;M;GO;B;B;B;B;3;C;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;B;A;B;B
2,10054E+11;F;GO;H;B;F;B;3;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10052E+11;F;GO;E;E;A;F;5;I;B;C;D;C;A;B;B;B;A;B;A;B;C;B;A;E;A;B;B
2,10052E+11;F;GO;F;G;D;E;4;N;A;E;D;B;A;B;B;B;B;B;A;B;C;B;B;E;A;D;B
2,10053E+11;M;GO;E;E;B;D;5;G;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
2,10051E+11;F;GO;E;F;D;D;4;O;A;D;D;C;A;B;B;B;A;B;A;B;C;B;B;E;B;D;B
2,10052E+11;M;GO;E;E;C;B;3;C;A;C;D;A;A;B;B;B;B;B;A;A;B;A;A;D;A;A;B
2,10052E+11;M;GO;G;G;E;D;2;P;B;E;D;C;A;B;C;B;B;B;A;B;E;A;B;E;A;B;B
2,10054E+11;M;GO;G;E;D;D;4;F;A;C;D;B;B;B;B;B;A;B;A;A;C;A;A;E;A;B;B
2,10053E+11;F;GO;E;G;D;D;2;H;A;B;C;A;A;B;B;B;A;B;A;A;C;B;A;C;A;B;B
2,10054E+11;F;GO;F;G;B;D;4;D;A;B;D;B;A;B;B;B;A;B;A;A;D;A;A;D;B;B;B
2,10053E+11;M;GO;G;E;E;D;5;O;D;E;E;D;A;B;B;B;A;B;A;B;C;A;B;E;A;C;B
2,10052E+11;F;GO;B;B;C;B;4;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10054E+11;F;GO;F;F;E;E;2;O;D;E;C;B;A;B;C;B;A;B;A;A;B;B;A;C;A;B;B
2,10054E+11;M;GO;B;C;B;C;5;C;A;B;D;A;A;B;A;B;A;A;A;A;A;A;A;E;A;A;B
2,10053E+11;F;GO;E;E;F;B;4;D;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;E;A;B;B
2,10054E+11;F;GO;B;F;D;B;4;F;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;D;A;A;B
2,10053E+11;F;GO;C;E;B;B;3;B;A;C;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
